"id","subject","body","answer","type","queue","priority","language","tag_1","tag_2","tag_3","tag_4","tag_5","error"
"tr_synth_002793","Urgent: Tüm ağlar kesildi Türk Telekom modem","Merhaba, şu anda evimdeki Türk Telekom modeminden tam olarak bağlanamıyorum ve tüm cihazlarımdan internet servisimiz tamamen durdu. Bu durum yaklaşık bir saatten beri devam ediyor ve acil müdahale edilmesi gerekiyor lütfen durumu hızla değerlendirebilir misiniz? Çok endişeliydim çünkü işlerimi yapamadığım için zaman kaybettim.","Hoş geldiniz, yaşadığınız kesintinin nedenini netleştirmek adına modem ışıklarını ve bağlantı durumunu kontrol etmenizi rica ediyorum. Teknik ekibimiz şu anda tüm sorunsuz çalışmayan cihazları tespit etmek üzere harekete geçtiğini onaylıyoruz; lütfen size gelen çağrı merkezinden talebi bekleyin. Biraz sabır gösterirseniz en kısa sürede sistemleri geri yüklediğimizi duyuracağız.","Incident","Service Outages and Maintenance","critical","tr","Performance","Maintenance","Recovery","Disruption","Outage",""
"tr_synth_002794","Acil durum: İşe bağlılık ve maaş detayları hakkında sorular","Merhaba, SaaS proje yönetim platformunu kullanarak operasyonel süreçlerimizi düzenliyoruz ancak yeni işe giriş sözleşmemizdeki bazı haklar net değil. Özellikle yıllık izin kullanım kotası ve sigorta prim oranlarında Operasyon departmanının belirlediği ek şartları görmek isterdim. Bu konuda acilen bilgi alabilir miyim?","Merhaba <isim>, talep ettiğiniz işe giriş sözleşmesindeki detaylar için HR birimine yönlendirme sağlanacak. Operasyon departmanı ile görüşerek maaş ve izin politikalarındaki güncel değişiklikleri inceleyeceğiz, size en kısa sürede resmi cevabı iletmiş olacağız.","Request","Human Resources","critical","tr","Feedback","Documentation","Support","Account","",""
"tr_synth_002795","Acil Durum: Şirket Bilgilerinde Antalya Adresi Güncelleme İsteği","<isim> merhaba,

Mevcut ofistemiz nedeniyle Lenovo ThinkPad cihazı kullanan ekibimiz için dosyadaki şirket adres bilgilerini acilen Antep'ten yerine Antaliya olarak güncellememiz gerekiyor. Bu bilgi hatası fatura kesintileri ve servis taleplerinde ciddi aksaklıklara yol açacaktır.

Mümkün olduğunda bugün içinde yapacak mısınız, yoksa manuel değişiklik yapılması gerekecek mi?","<isim> merhaba,

Öncelikle Lenovo ThinkPad cihazınızla ilgili adres bilgisi hatasını kabul ediyoruz ve bu durumun fatura/servis süreçlerini etkilediği için endişelenmenizi çok anlıyoruz.

Bu tür acil organizasyon değişiklikleri için standart prosedürü izlemek yerine doğrudan yetkili ekibimize ileteceğiz; lütfen talebinize dair varsa eski ve yeni adres detaylarını (sokak, cadde bilgileri) yanıtınıza ekle.

İlgilenen birimiz size 1 saat içinde dönüş yapacak.","Change","General Inquiry","critical","tr","Feedback","Information","Support","","",""
"tr_synth_002796","Fatura hatası ve ödeme yöntemi hakkında soru","Merhaba, hesabıma yansıyan son faturada Xbox kontrolcü alımı için havale ile ödemenin yanlış yere düşmüş göründüğünü fark ettim. Ödeme yöntemim olarak sadece EFT kullanabiliyorum ama sistem Havale'nin işlendiğini gösteriyor. Lütfen bu durumun nedenini ve faturanın doğru hesaplanan versiyonunu iletmenizi rica ederim, çünkü limitime çok yakınsınız.","Durumuzu acil olarak inceliyoruz ancak işlemi onaylamadan önce hesabınızdaki mevcut bakiyeyle ilgili detaylı bilgi vermeniz gerekir. Eğer ödemeyi havale ile yapmaya çalıştıysanız lütfen bu transferin tam tarihini ve tutarını belirtirseniz hemen incelemeye başlayabiliriz.","Request","Billing and Payments","critical","tr","Payment","Discrepancy","Dispute","","",""
"tr_synth_002797","Son günlerde tekrarlayan kesintiler Mikrotik anahtarı","Merhaba, son birkaç günde cihazinizda (Mikrotik switch) çok kısa süreli ama sıkça oluşan bağlantı kopmalarını yaşıyorum. Bu durum iş akışımızı önemli ölçüde yavaşlattığı için endişelenmiştim ve neyin tetiklediğini bilmek isterim.","<isim>, yaşadığınız bu tekrarlayan kesintileri not aldık ve arızanın kaynağını tespit etmek adına gerekli incelemeleri başlattık. Lütfen cihazın loglarından son yaşanan bir kopma anındaki hatayı (error code) paylaşabilir misiniz? Bu bilgi sorunu çözmek için bize büyük katkı sağlayacaktır.","Problem","Service Outages and Maintenance","medium","tr","Outage","Disruption","Recovery","Maintenance","",""
"tr_synth_002798","Acil Yardım İhtiyacı - İnsan Kaynakları Politikaları Hakkında","<isim>, Lojistik birimi için hazırlanan SaaS proje yönetim platformu sözleşmesindeki güvenlik maddelerini acilen inceleyebilir miyim? İşe başlamakta zorlanıyor ve doğru prosedürleri bilmem gerekiyor. Lütfen bu konuyla ilgili en kısa sürede dönüş yapabilir misiniz?","<isim>, Lojistik departmanı ile birlikte SaaS proje yönetim platformu sözleşmesindeki güvenlik protokollerini derhal inceledik. Gerekli dokümantasyon ve politika detaylarını e-posta adresinize gönderiyoruz, lütfen tarafımıza ulaşan bilgileri dikkatle okuyunuz.","Request","Human Resources","critical","tr","Support","Security","Documentation","Account","Feedback",""
"tr_synth_002799","Acil: Personel hakları ve iş sözleşmesi konusundaki şüpheler","Merhaba, dün yapılan operasyon ekibi toplantısında bahsedilen yeni personelle ilgili düzenlemeleri merak ediyorum. Özellikle <isim> isimli arkadaşımın son maaş bordrosunda yansımayan primlerle alakalı detayları öğrenmek istiyorum çünkü durumum çok kritik bir noktaya ulaştı. Bu konunun en kısa sürede netleşmesini ve resmi yazışmalarla teyit edilmesini rica ederim, yoksa işi bırakmak zorunda kalabilir.","<isim> beyefendi/kardeşiniz, bu durumu Operasyon departmanının yetkilileriyle derhal görüşüp sizinle paylaşacağız. Maaş bordronuzdaki prim eksikliğini tespit ettikten sonra gerekirse sistem üzerinden düzeltme işlemi başlatacağız ancak süreç biraz zaman alabilir. Lütfen sabrınızdan ve operasyon ekibimize ilettiğiniz diğer detaylardan dolayı kusura bakmayın; tüm çabamız bu sorunun hızlıca çözülmesinde olacaktır.","Request","Human Resources","critical","tr","Feedback","Account","Security","Support","Documentation",""
"tr_synth_002800","Personel yetkilendirme sorunu tekrarlıyor","Merhaba,

Bu hafta sonu tekrar aynı erişim hatasıyla karşılaştım ve sistemden girip çıkıyorum.<isim>, personelimizin işe başlamasına engel oluyor. Pazarlama departmanı ile paylaşılan Turkcell internet paketi üzerinden giren bu bağlantı sürekli kesiliyor gibi görünüyor.

Lütfen durumu öncelikli olarak inceleyin, tekrarlayan bir güvenlik ayarı hatası olabilir mi?","Konu çok önemli,<isim>, ekibimizle hemen iletişime geçtik. Turkcell internet paketi üzerinden gelen bağlantı kesilmesi değil, yetkilendirme dosyalarının yenilenmesi gerektiği anlaşıldı.

Pazarlama departmanından talep ettiğiniz izinler güncellendi ve erişiminiz 10 dakika içinde tekrar aktif olacak.","Problem","Human Resources","critical","tr","Support","Account","Security","Documentation","",""
"tr_synth_002801","Acil durum: SaaS Proje Yönetim Platformu kesinti yaşıyor","Aradığım destek ekibi, çünkü <isim> üzerinden yapılan tüm proje yönetimi işlemleri şu anda çalışmıyor ve ekranlar donuyor. Son birkaç saniyede bir hata fırlatma sesi duyduğumda sayfa tamamen beyazlaştı ve hiçbir kayıt kurtarılamadı. Lütfen sistemdeki bu kesintinin ne kadar sürdüğünü veya en geç hangi tarihte tamir edileceğini anında belirtin, acil durum ekibine bağlanmam gerekiyor.","<isim>, yaşadığınız SaaS Proje Yönetim Platformu arızası için derhal uyarı veriyoruz ve teknik ekiplerimiz şu anda sorunu çözmek üzere mobilize edildi. Sistemin tam olarak nasıl donduğunu veya açılan son bir hata mesajını e-posta yoluyla bize gönderseniz, durumunuzu izleme ekranında daha hızlı netleştirebiliriz.","Incident","Service Outages and Maintenance","critical","tr","Performance","Notification","Outage","Recovery","Disruption",""
"tr_synth_002802","iPhone 14 sorunu Antalya'dan geliyor","Merhabalar,

Kullandığım iPhone 14'ün son bir aydır bazen donup yeniden başladığını fark ettim ve bu durum her seferinde aynı anda oluyor. Telefonumda herhangi bir uygulama hatası görünmüyor ama sistem aniden tamamen kapanıyor gibi davranıyor. Lütfen bu sorunun kaynağını araştırıp çözüme kavuşturabilir misiniz?

Saygılarımla,<isim>","Merhaba <isim>,

iPhone 14'ünüzde karşılaştığınız ani kapanma sorununu ciddi bir şekilde değerlendiriyoruz ve ekibimize yönlendirdik. Lütfen cihazınızın son sistem güncellemesinin yüklü olup olmadığını kontrol edip dönüş yapın.

Sorun devam ederse teknik destek departmanımıza detaylı hat loglarını göndermeniz süreci hızlandıracaktır.","Problem","General Inquiry","critical","tr","Inquiry","Documentation","Support","","",""
"tr_synth_002803","Acil: iPhone 14 ayarı ve erişim sorunu","Merhaba, ofiste yeni almış olduğum iPhone 14 cihazını kurarken sürekli olarak RATE_LIMIT_429 hatası alıyorum. Cihazım iOS 17 güncellemesini aldıktan sonra bu durum başladı ve artık kısıtlı erişim hakkına sahipmiş gibi davranıyor. Lütfen bu ayarı yapmamı veya hesabımı yeniden tanımlamanızı en kısa sürede gerçekleştirebilirim.","Hoş geldiniz, <isim> beyefendi; iPhone 14 cihazınız için karşılaştığınız RATE_LIMIT_429 hatası ciddi bir aşıma sorununu işaret ediyor. Lütfen cihaza bağlı olduğunuz Wi-Fi ağının ayarlarını sıfırlayıp tekrar deneyin ve bize geri bildirim verin.","Request","IT Support","critical","tr","Network","Disruption","Recovery","","",""
"tr_synth_002804","Urgent VPN sorununu bildiriyorum lütfen","Merhaba, <isim> adına satın aldığım VPN istemci yazılımında hala devam eden bir hata yaşıyorum. Bilgisayarımi Windows 11 sürümünde çalıştırdığımda ve temel ayarlamaları yaptıktan sonra da aynı hatayı (0x8007042B) görüyorum.

Ürün garanti kapsamındadır ancak bu durum kullanıcılarıma hizmet sunmaktan engelleşiyor. Lütfen sorunu bir teknik uzmanınıza hızlıca yönlendirir misiniz?","Sayın <isim>, sorununuzun aciliyetini anlıyoruz ve durumu üst düzey ekibimize bildirdik.
Lütfen kullandığınız işletim sistemi sürümünü (Windows 11 hangi release build?) ve hatanın çıktığı tam zamanı ile bize paylaşır mısınız? Bu bilgilerle cihazınızı derhal inceleme altına alarak çözüme kavuşturuyoruz.","Problem","Product Support","critical","tr","Warranty","Hardware","Tech Support","","",""
"tr_synth_002805","SaaS projeleri için İzmir şubesine sorular","Merhaba,

Şirketimizin İzmir ofisinde kullandığımız SaaS proje yönetim platformu üzerinden yeni bir modul eklemek istiyoruz. Müsaitlik durumunuz var mı yoksa bu konuda genel bilgi alabilir miyim? Detaylı teknik dokümantasyon linkini de paylaşır mısınız?","Merhaba,

Sormak istediğiniz modül ile ilgili detayları paylaşırsanız, İzmir ekibimizle koordineli olarak hızlıca inceleyelim. Şu an için genel kullanım kılavuzunun güncel sürümünü buraya ekinde gönderiyorum, ilginiz için teşekkürler.","Request","General Inquiry","medium","tr","Inquiry","Support","Information","Documentation","Feedback",""
"tr_synth_002806","Personel kayıtlarında düzeltme talebi","<isim>, işe giriş tarihimiz yanlış yazılmış ve bu durum sistemdeki güvenlik protokollerini de etkileyebiliyor gibi görünüyor. Lütfen personelimizin bilgilerini güncelleyerek Pazarlama departmanına iletilmesini rica ederim, çünkü onlar bizi yönetiyor.","Değerli <isim>, talebiniz alındı ve ilgili personelin kaydı en kısa sürede sisteme yansıtılacak. Ayrıca Pazarlama ekibiyle de iletişime geçerek bu durumun düzeltildiğini teyit edeceğiz, size son gelişmeyi yine buradan bildireceğiz.","Change","Human Resources","high","tr","Support","Documentation","Security","Account","Feedback",""
"tr_synth_002807","Tekrarlayan giriş sorunu ve hesap erişimi","Merhaba,

Dün <isim> ile benim aramda geçen konuşmadaki bulut depolama hizmeti sorununa döndük. Sistem yine çalışmıyor, bu defasında Muhasebe biriminin dosyalarına bağlanmak için kullanmaya çalıştım ve tekrar aynı hatayı aldım.

Lütfen durumun acil olarak kontrol edilmesini sağlayın.","<isim> merhaba,
gönderdiğiniz şikayeti kabul ettik ve bu sorunu kritik bir güvenlik riski olabileceği için hemen inceledik. Lütfen yaşadığınız hatanın tam hata kodunu ekleyerek detayları paylaşır mısınız? Bu bilgiyle derhal teknik ekiplere yönlendiriyoruz.","Problem","Human Resources","critical","tr","Support","Security","Feedback","Documentation","Account",""
"tr_synth_002808","iPhone 14 hakkında bir sorum var","Merhaba,

Son aldığım iPhone 14 ile ilgili küçük bir belirsizlikten dolayı size yazmak istiyorum. Kullandım ama kılavuzda İstanbul'daki yetkili servislerin güncel listesini bulamadığımı fark ettim.

Lütfen bu konuda yardımcı olabilir misiniz? İlginize şimdiden teşekkürler.","Merhaba <isim>,

iPhone 14 modelleri için İstanbul'daki yetkili servis noktalarını güncel dokümantasyon bölümümüzde bulabilirsiniz.
Dokümanı doğrudan erişebileceğiniz link'i ekinde paylaşıyorum. Bir sorununuz olursa hemen bize bildirin.","Request","General Inquiry","medium","tr","Inquiry","Feedback","Information","Documentation","",""
"tr_synth_002809","TÜM SİSTEM DURDU ACİL YARDIM İSTERİM","<isim>, merhaba. Sahada Ubuntu 22.04 çalışan sunucumuzda aniden bağlantı kopması yaşadık ve TIMEOUT_03 hatası alıyoruz. Proje yönetim platformu üzerinden hiçbir erişim sağlayamıyor, ekip olarak tam işlevsiz kaldığımız için çok üzüldük. Lütfen en kısa sürede durumun nasıl olduğunu ve sistemlerin ne zaman tekrar çevrimdışı kalacağını doğrulayın.","Bildirinizi aldık ve durumu kritik öneme sahip bir hata olarak işaretledik. Müdahale ekibimiz şu an bağlantı sorununun kaynağını tespit etmeye çalışıyor, lütfen TIMEOUT_03 hatasıyla ilgili son log dosyalarını paylaşabilir misiniz? Bu bilgilerle sistemi en kısa sürede geri çevrimdışı getirmeyi hedefliyoruz.","Incident","IT Support","critical","tr","Hardware","Recovery","Connectivity","Network","",""
"tr_synth_002810","İnsan kaynakları politikası ve operasyon dairesi sorularım","Merhabalar,

SaaS proje yönetim platformumuz üzerinden aldığım izin taleplerinin işleyişine dair bir belgenin var olup olmadığını merak ediyordum. Ayrıca, Operasyon departmanı ile yapılan projelerde çalışan refahı konusunda uygulanacak ek destekler hakkında da bilgi verebilir misiniz?

Dikkatimi çekecek her detay için teşekkür ederim.","Merhaba,

İzin süreçleri ve operasyon dairesiyle ilgili proje yönetim platformundaki mevcut politikalar dosyalar sayfasında paylaşılmıştır. Çıkan sorularınızla ilgilendiğimiz Operasyon ekibine de yönelttiniz, onlar size refah desteklerinin detaylarını netleştirecektir.

Gereken tüm belgeleri inceledikten sonra geri dönüş yapabilirsiniz.","Request","Human Resources","medium","tr","Security","Feedback","Account","Documentation","",""
"tr_synth_002811","Yayına alınmadan önce bakım uyarısı lütfen","<isim>, ekibinize önümüzdeki hafta yapılacak Asus dizüstü bilgisayarı güncellemeleri için en az 48 saatlik bir bildirim gönderilebilir miydi? Bu tür kesintiler, çalışanlarımın iş akışını yavaşlatabilir ve özellikle performans testlerini yapan biri olarak bana önceden bilgi verilmesi büyük kolaylık olurdu.","Önerinizi dikkatle inceledik. Gelecek bakım planlarında kullanıcılarımız için 48 saatlik bir bildirimi standart prosedürümüzün parçası haline getirmemiz konusunda teknik ekiplerimizle görüşüyoruz; son durumu size en kısa sürede bilgi verelim.","Change","Service Outages and Maintenance","low","tr","Recovery","Performance","Disruption","Outage","Maintenance",""
